dataset,subset,view,split_policy,model,label_permuted,permutation_trial,seed,train_size,validation_size,train_class_counts,validation_class_counts,accuracy,balanced_accuracy,macro_f1,confusion_matrix,predicted_class_counts,class_0_precision,class_0_recall,class_0_f1,class_0_support,class_1_precision,class_1_recall,class_1_f1,class_1_support,roc_auc,pr_auc_y1,pr_auc_y0
apibank,all_pairs,X-only,pair_grouped,small_mlp_standardized,True,8,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49922988063149787,"[[47, 55], [47, 55]]","{""0"": 94, ""1"": 110}",0.5,0.46078431372549017,0.47959183673469385,102,0.5,0.5392156862745098,0.5188679245283019,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,majority_class,True,9,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,stratified_random,True,9,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,X-only,pair_grouped,logistic_regression_standardized,True,9,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4998076923076923,"[[53, 49], [53, 49]]","{""0"": 106, ""1"": 98}",0.5,0.5196078431372549,0.5096153846153846,102,0.5,0.4803921568627451,0.49,102,0.49990388312187617,0.502379389383766,0.5017883655945057
apibank,all_pairs,X-only,pair_grouped,class_weighted_logistic_regression_standardized,True,9,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4998076923076923,"[[53, 49], [53, 49]]","{""0"": 106, ""1"": 98}",0.5,0.5196078431372549,0.5096153846153846,102,0.5,0.4803921568627451,0.49,102,0.49990388312187617,0.502379389383766,0.5017883655945057
apibank,all_pairs,X-only,pair_grouped,random_forest,True,9,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49956709956709955,"[[54, 48], [54, 48]]","{""0"": 108, ""1"": 96}",0.5,0.5294117647058824,0.5142857142857142,102,0.5,0.47058823529411764,0.48484848484848486,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,hist_gradient_boosting,True,9,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49956709956709955,"[[54, 48], [54, 48]]","{""0"": 108, ""1"": 96}",0.5,0.5294117647058824,0.5142857142857142,102,0.5,0.47058823529411764,0.48484848484848486,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,small_mlp_standardized,True,9,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49995193694126694,"[[50, 52], [50, 52]]","{""0"": 100, ""1"": 104}",0.5,0.49019607843137253,0.49504950495049505,102,0.5,0.5098039215686274,0.5048543689320388,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,S-only,pair_grouped,majority_class,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,S-only,pair_grouped,stratified_random,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,S-only,pair_grouped,logistic_regression_standardized,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.9068627450980392,0.9068627450980392,0.9066811123149152,"[[88, 14], [5, 97]]","{""0"": 93, ""1"": 111}",0.946236559139785,0.8627450980392157,0.9025641025641026,102,0.8738738738738738,0.9509803921568627,0.9107981220657277,102,0.9624183006535947,0.9609534075842336,0.9610377850584886
apibank,all_pairs,S-only,pair_grouped,class_weighted_logistic_regression_standardized,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.9068627450980392,0.9068627450980392,0.9066811123149152,"[[88, 14], [5, 97]]","{""0"": 93, ""1"": 111}",0.946236559139785,0.8627450980392157,0.9025641025641026,102,0.8738738738738738,0.9509803921568627,0.9107981220657277,102,0.9624183006535947,0.9609534075842336,0.9610377850584886
apibank,all_pairs,S-only,pair_grouped,random_forest,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.946078431372549,0.946078431372549,0.9460148675632112,"[[93, 9], [2, 100]]","{""0"": 95, ""1"": 109}",0.9789473684210527,0.9117647058823529,0.9441624365482234,102,0.9174311926605505,0.9803921568627451,0.9478672985781991,102,0.988081507112649,0.9878833142225739,0.989337376581111
apibank,all_pairs,S-only,pair_grouped,hist_gradient_boosting,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.9411764705882353,0.9411764705882353,0.941085868309588,"[[92, 10], [2, 100]]","{""0"": 94, ""1"": 110}",0.9787234042553191,0.9019607843137255,0.9387755102040817,102,0.9090909090909091,0.9803921568627451,0.9433962264150944,102,0.9898116109188774,0.9899292337617261,0.9905135757983053
apibank,all_pairs,S-only,pair_grouped,small_mlp_standardized,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.9411764705882353,0.9411764705882353,0.941085868309588,"[[92, 10], [2, 100]]","{""0"": 94, ""1"": 110}",0.9787234042553191,0.9019607843137255,0.9387755102040817,102,0.9090909090909091,0.9803921568627451,0.9433962264150944,102,0.9908688965782391,0.990524280802185,0.9919025923663541
apibank,all_pairs,S-only,pair_grouped,majority_class,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,S-only,pair_grouped,stratified_random,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,S-only,pair_grouped,logistic_regression_standardized,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5294117647058824,0.5294117647058824,0.5271849348140994,"[[61, 41], [55, 47]]","{""0"": 116, ""1"": 88}",0.5258620689655172,0.5980392156862745,0.5596330275229358,102,0.5340909090909091,0.46078431372549017,0.49473684210526314,102,0.5708381391772396,0.5377641922337908,0.6055320513041992
apibank,all_pairs,S-only,pair_grouped,class_weighted_logistic_regression_standardized,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5294117647058824,0.5294117647058824,0.5271849348140994,"[[61, 41], [55, 47]]","{""0"": 116, ""1"": 88}",0.5258620689655172,0.5980392156862745,0.5596330275229358,102,0.5340909090909091,0.46078431372549017,0.49473684210526314,102,0.5708381391772396,0.5377641922337908,0.6055320513041992
apibank,all_pairs,S-only,pair_grouped,random_forest,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5392156862745098,0.5392156862745098,0.5347437888198758,"[[65, 37], [57, 45]]","{""0"": 122, ""1"": 82}",0.5327868852459017,0.6372549019607843,0.5803571428571429,102,0.5487804878048781,0.4411764705882353,0.4891304347826087,102,0.5151864667435602,0.5515638302649399,0.5325608172128838
apibank,all_pairs,S-only,pair_grouped,hist_gradient_boosting,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5098039215686274,0.5098039215686274,0.5017098192476795,"[[65, 37], [63, 39]]","{""0"": 128, ""1"": 76}",0.5078125,0.6372549019607843,0.5652173913043478,102,0.5131578947368421,0.38235294117647056,0.43820224719101125,102,0.5231641676278355,0.5557653574488066,0.5284221734677726
apibank,all_pairs,S-only,pair_grouped,small_mlp_standardized,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5196078431372549,0.5196078431372548,0.5166344294003868,"[[61, 41], [57, 45]]","{""0"": 118, ""1"": 86}",0.5169491525423728,0.5980392156862745,0.5545454545454546,102,0.5232558139534884,0.4411764705882353,0.4787234042553192,102,0.5280661284121492,0.5355349132343383,0.5728100251687522
apibank,all_pairs,S-only,pair_grouped,majority_class,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,S-only,pair_grouped,stratified_random,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,S-only,pair_grouped,logistic_regression_standardized,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.4950980392156863,0.4950980392156863,0.49479454689716523,"[[48, 54], [49, 53]]","{""0"": 97, ""1"": 107}",0.4948453608247423,0.47058823529411764,0.4824120603015075,102,0.4953271028037383,0.5196078431372549,0.507177033492823,102,0.49634755863129565,0.518237370578793,0.5373466583673676
apibank,all_pairs,S-only,pair_grouped,class_weighted_logistic_regression_standardized,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.4950980392156863,0.4950980392156863,0.49479454689716523,"[[48, 54], [49, 53]]","{""0"": 97, ""1"": 107}",0.4948453608247423,0.47058823529411764,0.4824120603015075,102,0.4953271028037383,0.5196078431372549,0.507177033492823,102,0.49634755863129565,0.518237370578793,0.5373466583673676
apibank,all_pairs,S-only,pair_grouped,random_forest,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5637254901960784,0.5637254901960784,0.5632112011932542,"[[61, 41], [48, 54]]","{""0"": 109, ""1"": 95}",0.5596330275229358,0.5980392156862745,0.5781990521327014,102,0.5684210526315789,0.5294117647058824,0.5482233502538071,102,0.5369088811995387,0.5721517716279706,0.5055528075190054
apibank,all_pairs,S-only,pair_grouped,hist_gradient_boosting,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5392156862745098,0.5392156862745099,0.5390384615384616,"[[57, 45], [49, 53]]","{""0"": 106, ""1"": 98}",0.5377358490566038,0.5588235294117647,0.5480769230769231,102,0.5408163265306123,0.5196078431372549,0.53,102,0.5313341022683583,0.5300458361594491,0.5293244117255582
apibank,all_pairs,S-only,pair_grouped,small_mlp_standardized,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.4803921568627451,0.48039215686274506,0.48034220897817936,"[[48, 54], [52, 50]]","{""0"": 100, ""1"": 104}",0.48,0.47058823529411764,0.4752475247524752,102,0.4807692307692308,0.49019607843137253,0.4854368932038835,102,0.5379661668589004,0.54042005115929,0.5751396447276392
apibank,all_pairs,S-only,pair_grouped,majority_class,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,S-only,pair_grouped,stratified_random,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,S-only,pair_grouped,logistic_regression_standardized,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5441176470588235,0.5441176470588236,0.543228602383532,"[[60, 42], [51, 51]]","{""0"": 111, ""1"": 93}",0.5405405405405406,0.5882352941176471,0.5633802816901409,102,0.5483870967741935,0.5,0.5230769230769231,102,0.5519992310649751,0.5224515170844698,0.5598035577190437
apibank,all_pairs,S-only,pair_grouped,class_weighted_logistic_regression_standardized,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5441176470588235,0.5441176470588236,0.543228602383532,"[[60, 42], [51, 51]]","{""0"": 111, ""1"": 93}",0.5405405405405406,0.5882352941176471,0.5633802816901409,102,0.5483870967741935,0.5,0.5230769230769231,102,0.5519992310649751,0.5224515170844698,0.5598035577190437
apibank,all_pairs,S-only,pair_grouped,random_forest,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.49019607843137253,0.49019607843137253,0.49,"[[52, 50], [54, 48]]","{""0"": 106, ""1"": 98}",0.49056603773584906,0.5098039215686274,0.5,102,0.4897959183673469,0.47058823529411764,0.48,102,0.5546905036524413,0.5757432074092019,0.5636833840481394
apibank,all_pairs,S-only,pair_grouped,hist_gradient_boosting,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5098039215686274,0.5098039215686274,0.5096153846153846,"[[54, 48], [52, 50]]","{""0"": 106, ""1"": 98}",0.5094339622641509,0.5294117647058824,0.5192307692307693,102,0.5102040816326531,0.49019607843137253,0.5,102,0.5310457516339869,0.5491386409205056,0.5518663397700785
apibank,all_pairs,S-only,pair_grouped,small_mlp_standardized,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5196078431372549,0.5196078431372548,0.5184507177955486,"[[58, 44], [54, 48]]","{""0"": 112, ""1"": 92}",0.5178571428571429,0.5686274509803921,0.5420560747663551,102,0.5217391304347826,0.47058823529411764,0.4948453608247423,102,0.5506535947712419,0.5198045356035289,0.5732687575883632
apibank,all_pairs,S-only,pair_grouped,majority_class,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,S-only,pair_grouped,stratified_random,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,S-only,pair_grouped,logistic_regression_standardized,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.47549019607843135,0.47549019607843135,0.47537673949095105,"[[47, 55], [52, 50]]","{""0"": 99, ""1"": 105}",0.47474747474747475,0.46078431372549017,0.46766169154228854,102,0.47619047619047616,0.49019607843137253,0.4830917874396135,102,0.4812572087658593,0.49695130116092523,0.503968901790968
apibank,all_pairs,S-only,pair_grouped,class_weighted_logistic_regression_standardized,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.47549019607843135,0.47549019607843135,0.47537673949095105,"[[47, 55], [52, 50]]","{""0"": 99, ""1"": 105}",0.47474747474747475,0.46078431372549017,0.46766169154228854,102,0.47619047619047616,0.49019607843137253,0.4830917874396135,102,0.4812572087658593,0.49695130116092523,0.503968901790968
apibank,all_pairs,S-only,pair_grouped,random_forest,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.47058823529411764,0.47058823529411764,0.4701298701298701,"[[51, 51], [57, 45]]","{""0"": 108, ""1"": 96}",0.4722222222222222,0.5,0.4857142857142857,102,0.46875,0.4411764705882353,0.45454545454545453,102,0.48519800076893504,0.5425607010762779,0.48914950594560147
apibank,all_pairs,S-only,pair_grouped,hist_gradient_boosting,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.46078431372549017,0.4607843137254902,0.45995379283788984,"[[51, 51], [59, 43]]","{""0"": 110, ""1"": 94}",0.4636363636363636,0.5,0.4811320754716981,102,0.4574468085106383,0.4215686274509804,0.4387755102040816,102,0.4614571318723568,0.49957308043282134,0.4819367339089638
apibank,all_pairs,S-only,pair_grouped,small_mlp_standardized,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.44607843137254904,0.446078431372549,0.4459586127334343,"[[44, 58], [55, 47]]","{""0"": 99, ""1"": 105}",0.4444444444444444,0.43137254901960786,0.43781094527363185,102,0.44761904761904764,0.46078431372549017,0.45410628019323673,102,0.4780853517877739,0.4780122964882931,0.5185921731056556
apibank,all_pairs,S-only,pair_grouped,majority_class,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,S-only,pair_grouped,stratified_random,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,S-only,pair_grouped,logistic_regression_standardized,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5147058823529411,0.5147058823529411,0.514694220833834,"[[52, 50], [49, 53]]","{""0"": 101, ""1"": 103}",0.5148514851485149,0.5098039215686274,0.5123152709359606,102,0.5145631067961165,0.5196078431372549,0.5170731707317073,102,0.5434448289119569,0.5275825323333374,0.5445633323926641
apibank,all_pairs,S-only,pair_grouped,class_weighted_logistic_regression_standardized,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5147058823529411,0.5147058823529411,0.514694220833834,"[[52, 50], [49, 53]]","{""0"": 101, ""1"": 103}",0.5148514851485149,0.5098039215686274,0.5123152709359606,102,0.5145631067961165,0.5196078431372549,0.5170731707317073,102,0.5434448289119569,0.5275825323333374,0.5445633323926641
apibank,all_pairs,S-only,pair_grouped,random_forest,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5343137254901961,0.5343137254901962,0.5342129930059846,"[[53, 49], [46, 56]]","{""0"": 99, ""1"": 105}",0.5353535353535354,0.5196078431372549,0.527363184079602,102,0.5333333333333333,0.5490196078431373,0.5410628019323671,102,0.5336409073433295,0.534087012389541,0.5158940620958882
apibank,all_pairs,S-only,pair_grouped,hist_gradient_boosting,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5245098039215687,0.5245098039215687,0.5242239907672332,"[[56, 46], [51, 51]]","{""0"": 107, ""1"": 97}",0.5233644859813084,0.5490196078431373,0.5358851674641149,102,0.5257731958762887,0.5,0.5125628140703518,102,0.5263360246059208,0.5266563373465503,0.5148136379967152
apibank,all_pairs,S-only,pair_grouped,small_mlp_standardized,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.47549019607843135,0.4754901960784314,0.46987249544626597,"[[59, 43], [64, 38]]","{""0"": 123, ""1"": 81}",0.4796747967479675,0.5784313725490197,0.5244444444444445,102,0.4691358024691358,0.37254901960784315,0.41530054644808745,102,0.5233564013840831,0.5033094472044825,0.536613655271237
apibank,all_pairs,S-only,pair_grouped,majority_class,True,5,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,S-only,pair_grouped,stratified_random,True,5,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,S-only,pair_grouped,logistic_regression_standardized,True,5,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5588235294117647,0.5588235294117647,0.5587811208305297,"[[56, 46], [44, 58]]","{""0"": 100, ""1"": 104}",0.56,0.5490196078431373,0.5544554455445545,102,0.5576923076923077,0.5686274509803921,0.5631067961165048,102,0.5634371395617069,0.5668259191697032,0.5452519133342161
apibank,all_pairs,S-only,pair_grouped,class_weighted_logistic_regression_standardized,True,5,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5588235294117647,0.5588235294117647,0.5587811208305297,"[[56, 46], [44, 58]]","{""0"": 100, ""1"": 104}",0.56,0.5490196078431373,0.5544554455445545,102,0.5576923076923077,0.5686274509803921,0.5631067961165048,102,0.5634371395617069,0.5668259191697032,0.5452519133342161
