sim_id,language,domain,system,utterance_idx,finding_index,severity,time_range,clip_duration_seconds,span_start_seconds,span_end_seconds
b1f8b629-0238-4a29-84f5-ee74bb19c577,pt,telecom,xAI,650,0,1,00:01-00:03,3.0,1.0,3.0
b1f8b629-0238-4a29-84f5-ee74bb19c577,pt,telecom,xAI,833,1,2,00:20-00:23,22.4,20.0,23.0
b1f8b629-0238-4a29-84f5-ee74bb19c577,pt,telecom,xAI,1307,0,2,0:01-0:02,2.0,1.0,2.0
b7cf3114-da52-4f6f-8ef0-ff975df4670b,pt,telecom,xAI,300,1,1,00:08-00:10,11.0,8.0,10.0
b7cf3114-da52-4f6f-8ef0-ff975df4670b,pt,telecom,xAI,670,0,1,00:03-00:05,5.2,3.0,5.0
b7cf3114-da52-4f6f-8ef0-ff975df4670b,pt,telecom,xAI,807,0,1,00:09-00:16,16.4,9.0,16.0
b7cf3114-da52-4f6f-8ef0-ff975df4670b,pt,telecom,xAI,810,1,1,0:10-0:11,12.0,10.0,11.0
bb0808be-0e79-480a-a6ad-9d5e1f7516a3,pt,telecom,xAI,180,0,2,0:01-0:02,2.2,1.0,2.0
bb0808be-0e79-480a-a6ad-9d5e1f7516a3,pt,telecom,xAI,834,0,2,00:21-00:23,23.4,21.0,23.0
bb0808be-0e79-480a-a6ad-9d5e1f7516a3,pt,telecom,xAI,1314,2,2,0:17-0:19,18.8,17.0,19.0
bb0808be-0e79-480a-a6ad-9d5e1f7516a3,pt,telecom,xAI,1476,0,1,00:24-00:26,25.6,24.0,26.0
bb0808be-0e79-480a-a6ad-9d5e1f7516a3,pt,telecom,xAI,1531,0,1,0:06-0:08,8.8,6.0,8.0
c06dae98-4f75-4e54-8cc4-8d178f7cb07e,pt,telecom,xAI,139,0,2,00:07-00:09,9.6,7.0,9.0
c06dae98-4f75-4e54-8cc4-8d178f7cb07e,pt,telecom,xAI,212,0,2,0:12-0:14,13.8,12.0,14.0
c06dae98-4f75-4e54-8cc4-8d178f7cb07e,pt,telecom,xAI,1157,0,1,00:09-00:11,11.2,9.0,11.0
c06dae98-4f75-4e54-8cc4-8d178f7cb07e,pt,telecom,xAI,1164,0,1,00:01-00:01,1.4,1.0,1.0
c06dae98-4f75-4e54-8cc4-8d178f7cb07e,pt,telecom,xAI,1170,0,1,00:09-00:10,10.6,9.0,10.0
c06dae98-4f75-4e54-8cc4-8d178f7cb07e,pt,telecom,xAI,1329,0,1,00:00-00:01,1.2,0.0,1.0
c11c9fb8-4a9c-43a4-8ddc-4e09f56fbdfa,pt,telecom,xAI,93,1,2,0:19-0:20,20.4,19.0,20.0
c11c9fb8-4a9c-43a4-8ddc-4e09f56fbdfa,pt,telecom,xAI,716,2,2,00:10-00:11,11.2,10.0,11.0
ce535cba-5ce9-4b5a-bf03-ee6e9981ad8e,pt,telecom,xAI,323,0,1,0:21-0:24,23.8,21.0,24.0
ce535cba-5ce9-4b5a-bf03-ee6e9981ad8e,pt,telecom,xAI,714,0,1,00:03-00:04,4.8,3.0,4.0
ce535cba-5ce9-4b5a-bf03-ee6e9981ad8e,pt,telecom,xAI,791,0,1,0:31-0:33,33.0,31.0,33.0
ce535cba-5ce9-4b5a-bf03-ee6e9981ad8e,pt,telecom,xAI,1558,0,1,0:09-0:11,11.6,9.0,11.0
ce535cba-5ce9-4b5a-bf03-ee6e9981ad8e,pt,telecom,xAI,2161,0,2,0:00-0:01,0.4,0.0,1.0
ce535cba-5ce9-4b5a-bf03-ee6e9981ad8e,pt,telecom,xAI,2231,0,2,0.00-0.60,0.4,0.0,0.6
ce535cba-5ce9-4b5a-bf03-ee6e9981ad8e,pt,telecom,xAI,2605,0,2,0:06-0:07,7.4,6.0,7.0
d0d041e6-7670-4c1d-800e-be2764ac4f08,pt,telecom,xAI,869,0,2,00:13-00:14,14.4,13.0,14.0
d44fec1f-10cb-4913-b08c-e6f25b92bf1a,pt,telecom,xAI,84,0,1,0:08-0:10,10.8,8.0,10.0
d44fec1f-10cb-4913-b08c-e6f25b92bf1a,pt,telecom,xAI,136,0,2,00:04-00:05,6.0,4.0,5.0
d44fec1f-10cb-4913-b08c-e6f25b92bf1a,pt,telecom,xAI,1567,0,2,00:01-00:03,3.6,1.0,3.0
d44fec1f-10cb-4913-b08c-e6f25b92bf1a,pt,telecom,xAI,1756,0,2,0:08-0:10,10.4,8.0,10.0
dbc814c0-383a-46e3-a581-6178eb7cb4cd,pt,telecom,xAI,77,0,2,0:10-0:12,12.2,10.0,12.0
dbc814c0-383a-46e3-a581-6178eb7cb4cd,pt,telecom,xAI,681,0,1,00:04-00:06,6.4,4.0,6.0
dbc814c0-383a-46e3-a581-6178eb7cb4cd,pt,telecom,xAI,819,0,2,00:01-00:02,1.4,1.0,2.0
dd2cc997-e4a4-4a94-95ec-121535b8ed30,pt,telecom,xAI,791,0,3,0.00-0.50,0.4,0.0,0.5
e47ada34-b477-4f2c-b296-a942f0503de0,pt,telecom,xAI,313,0,1,0:06-0:07,7.6,6.0,7.0
e47ada34-b477-4f2c-b296-a942f0503de0,pt,telecom,xAI,515,0,2,00:11-00:19,20.0,11.0,19.0
e47ada34-b477-4f2c-b296-a942f0503de0,pt,telecom,xAI,697,0,1,00:01-00:01,1.4,1.0,1.0
e57cec46-fb9d-47ae-8ee8-5972bb4a9aff,pt,telecom,xAI,149,0,2,0:14-0:15,15.8,14.0,15.0
e57cec46-fb9d-47ae-8ee8-5972bb4a9aff,pt,telecom,xAI,1119,0,1,00:10-00:12,12.6,10.0,12.0
e57cec46-fb9d-47ae-8ee8-5972bb4a9aff,pt,telecom,xAI,1322,0,2,0:21-0:22,22.8,21.0,22.0
e57cec46-fb9d-47ae-8ee8-5972bb4a9aff,pt,telecom,xAI,1702,0,2,0:05-0:06,6.4,5.0,6.0
f0a54fe5-1f2a-4baf-bde1-5ddb8e2943ef,pt,telecom,xAI,85,0,1,00:13-00:15,15.8,13.0,15.0
f0a54fe5-1f2a-4baf-bde1-5ddb8e2943ef,pt,telecom,xAI,467,0,1,00:15-00:17,17.8,15.0,17.0
fd2389c5-5b7b-4e15-9930-4342ec8c6ce8,pt,telecom,xAI,819,1,2,00:24-00:25,25.6,24.0,25.0
fd2389c5-5b7b-4e15-9930-4342ec8c6ce8,pt,telecom,xAI,1329,1,1,0:45-0:46,46.6,45.0,46.0
fd2389c5-5b7b-4e15-9930-4342ec8c6ce8,pt,telecom,xAI,2499,0,1,0:16-0:20,20.8,16.0,20.0
fd2389c5-5b7b-4e15-9930-4342ec8c6ce8,pt,telecom,xAI,2506,0,1,00:00-00:01,1.2,0.0,1.0
fd2389c5-5b7b-4e15-9930-4342ec8c6ce8,pt,telecom,xAI,2593,0,2,0:41-0:43,42.6,41.0,43.0
fdab24b3-7862-4fe6-8366-8fe752344104,pt,telecom,xAI,246,0,1,0:04-0:05,6.0,4.0,5.0
ff367b46-8247-40b2-a638-1476ae9e56db,pt,telecom,xAI,567,0,1,0:15-0:17,17.8,15.0,17.0
ff367b46-8247-40b2-a638-1476ae9e56db,pt,telecom,xAI,574,0,1,00:00-00:01,1.4,0.0,1.0
ff367b46-8247-40b2-a638-1476ae9e56db,pt,telecom,xAI,777,0,2,0:01-0:02,1.8,1.0,2.0
15418199-7782-4c68-a9a4-38dffb1716bc,zh,airline,Gemini high,2113,0,1,0:07-0:08,9.0,7.0,8.0
1a36cead-32ae-46d4-b944-50c6a147f237,zh,airline,Gemini high,647,0,1,00:02-00:04,4.0,2.0,4.0
24f11052-e302-4ceb-aaa6-b71dd0603a26,zh,airline,Gemini high,79,0,3,0:00-0:01,0.4,0.0,1.0
44ec385c-df56-4949-b6a6-369f3afb69b6,zh,airline,Gemini high,454,0,2,0:02-0:03,3.2,2.0,3.0
5d35db07-7294-423e-8a10-cc6d35ed2dce,zh,airline,Gemini high,136,1,2,0:09-0:14,14.6,9.0,14.0
5d35db07-7294-423e-8a10-cc6d35ed2dce,zh,airline,Gemini high,211,1,1,0:16-0:17,18.0,16.0,17.0
744f016e-8bb9-4e80-982b-43954e457720,zh,airline,Gemini high,956,0,3,00:01-00:02,2.2,1.0,2.0
7effe5c3-e567-4fe1-8dd9-910764bd70c1,zh,airline,Gemini high,295,0,1,0.00-0.02,1.0,0.0,0.02
92f26e56-8335-4f6c-b317-20a8b05c78e8,zh,airline,Gemini high,760,0,2,0:34-0:35,35.8,34.0,35.0
9a501567-48ac-4d58-9749-f4d082ca9622,zh,airline,Gemini high,256,0,2,00:01-00:03,3.4,1.0,3.0
a27e88b3-e8c9-4b79-a303-297384c3ec15,zh,airline,Gemini high,130,0,1,0:25-0:27,27.8,25.0,27.0
a27e88b3-e8c9-4b79-a303-297384c3ec15,zh,airline,Gemini high,182,0,1,00:00-00:01,1.2,0.0,1.0
a27e88b3-e8c9-4b79-a303-297384c3ec15,zh,airline,Gemini high,1048,0,1,00:10-00:11,11.4,10.0,11.0
a27e88b3-e8c9-4b79-a303-297384c3ec15,zh,airline,Gemini high,1468,0,1,0:03-0:04,4.6,3.0,4.0
a5007a50-206b-4f2c-b9ba-8a5519080ad3,zh,airline,Gemini high,460,0,2,0:02-0:03,3.4,2.0,3.0
aa607e0a-e30d-40ed-a5d3-11bf81f041ba,zh,airline,Gemini high,193,0,1,00:00-00:01,1.4,0.0,1.0
ae9096e0-afa6-41cd-bd4f-a6bd8205335c,zh,airline,Gemini high,181,0,1,00:01-00:02,2.4,1.0,2.0
b638640b-5093-43e8-a481-0dfa68813e7d,zh,airline,Gemini high,891,0,1,0.00-0.50,1.0,0.0,0.5
b638640b-5093-43e8-a481-0dfa68813e7d,zh,airline,Gemini high,1000,0,1,0:20-0:22,22.6,20.0,22.0
b638640b-5093-43e8-a481-0dfa68813e7d,zh,airline,Gemini high,1161,0,2,0.0-0.8,0.2,0.0,0.8
b763f675-7c5d-4a26-bb31-ff4981467c17,zh,airline,Gemini high,756,0,1,00:08-00:10,10.2,8.0,10.0
c770ac07-d9ee-46e6-b073-6b12306dad0a,zh,airline,Gemini high,823,0,3,00:00-00:01,0.8,0.0,1.0
c770ac07-d9ee-46e6-b073-6b12306dad0a,zh,airline,Gemini high,1210,0,1,00:00-00:01,0.6,0.0,1.0
c770ac07-d9ee-46e6-b073-6b12306dad0a,zh,airline,Gemini high,1588,0,2,00:02-00:03,3.2,2.0,3.0
ca7ca1e0-5d05-4c7d-9522-21f87a6dbd8b,zh,airline,Gemini high,1204,0,1,00:00-00:01,1.2,0.0,1.0
ccf3d76d-2648-44f3-9a2f-595c0cbbb326,zh,airline,Gemini high,512,0,2,0:00-0:01,0.8,0.0,1.0
ccf3d76d-2648-44f3-9a2f-595c0cbbb326,zh,airline,Gemini high,520,0,2,0:01-0:08,8.6,1.0,8.0
ccf3d76d-2648-44f3-9a2f-595c0cbbb326,zh,airline,Gemini high,1488,1,1,00:30-00:32,33.0,30.0,32.0
cf7934bc-bc23-4e19-a20d-43a39912a5f2,zh,airline,Gemini high,652,0,1,0.00-0.50,1.2,0.0,0.5
cf7934bc-bc23-4e19-a20d-43a39912a5f2,zh,airline,Gemini high,652,1,1,0.50-1.00,1.2,0.5,1.0
cf7934bc-bc23-4e19-a20d-43a39912a5f2,zh,airline,Gemini high,1629,0,2,00:00-00:01,0.6,0.0,1.0
d72d70e7-da4b-46db-b0bb-5056992e49d3,zh,airline,Gemini high,1235,0,1,0.00-0.01,0.4,0.0,0.01
e0f92a9e-e18b-49ba-8d35-ff10191cb161,zh,airline,Gemini high,285,0,2,0:03-0:04,3.6,3.0,4.0
f29f8461-fdc5-4d2c-a9d8-70c3f7be77b5,zh,airline,Gemini high,181,0,1,00:00-00:01,1.4,0.0,1.0
f29f8461-fdc5-4d2c-a9d8-70c3f7be77b5,zh,airline,Gemini high,798,0,1,0.0-0.8,0.4,0.0,0.8
f29f8461-fdc5-4d2c-a9d8-70c3f7be77b5,zh,airline,Gemini high,924,0,1,0.00-0.80,0.6,0.0,0.8
f29f8461-fdc5-4d2c-a9d8-70c3f7be77b5,zh,airline,Gemini high,1026,0,1,0:07-0:09,9.6,7.0,9.0
f7792a13-3ae2-463f-9668-49124fe4f0ac,zh,airline,Gemini high,514,0,2,0.00-0.90,1.0,0.0,0.9
00d2c6b7-157f-4f93-b241-73b949cca566,zh,airline,Gemini minimal,477,0,2,0.00-0.01,0.6,0.0,0.01
016ed58c-4f79-45bb-a5f8-c26e67d429f1,zh,airline,Gemini minimal,972,0,1,0.00-0.50,0.4,0.0,0.5
06050f13-abb5-4fc2-9e88-a6eeef4b3746,zh,airline,Gemini minimal,277,1,1,0:09-0:12,12.8,9.0,12.0
0c7e1927-4021-4030-92b2-8c28d61da292,zh,airline,Gemini minimal,774,0,1,0.00-0.80,0.6,0.0,0.8
0c7e1927-4021-4030-92b2-8c28d61da292,zh,airline,Gemini minimal,821,0,2,00:03-00:04,4.2,3.0,4.0
0c7e1927-4021-4030-92b2-8c28d61da292,zh,airline,Gemini minimal,958,0,1,00:00-00:01,0.6,0.0,1.0
0c7e1927-4021-4030-92b2-8c28d61da292,zh,airline,Gemini minimal,1304,0,2,0:21-0:23,23.2,21.0,23.0
108955e9-908a-4a63-ba70-b0b89a016b3a,zh,airline,Gemini minimal,1288,0,1,0.00-0.50,1.0,0.0,0.5
19261ca2-6bee-4fe8-8e56-6265abfa0e1e,zh,airline,Gemini minimal,50,0,2,00:00-00:12,13.0,0.0,12.0
3b1ef3df-93ea-48fb-a8e5-9a9ef80f29b5,zh,airline,Gemini minimal,1243,0,3,00:00 - 00:01,0.8,0.0,1.0
4d5ac747-83ef-40c9-ad49-ee6088c2d380,zh,airline,Gemini minimal,919,0,2,00:00-00:01,0.8,0.0,1.0
4f16b437-1946-4515-a973-8e9d4281796a,zh,airline,Gemini minimal,519,0,1,0:08-0:09,10.0,8.0,9.0
53591a11-9399-4038-b630-b9e5a78c2eb4,zh,airline,Gemini minimal,1411,0,1,0.00-0.50,1.2,0.0,0.5
53591a11-9399-4038-b630-b9e5a78c2eb4,zh,airline,Gemini minimal,2348,0,3,00:00-00:11,11.6,0.0,11.0
603978a6-4604-4864-8590-5bba84fc4bcd,zh,airline,Gemini minimal,346,0,1,00:14-00:16,17.0,14.0,16.0
6a231935-f41e-4ea6-8f93-8444b6724a13,zh,airline,Gemini minimal,412,0,2,0:00-0:30,30.6,0.0,30.0
7f56dc24-fca9-455b-899e-3eea0ee7925b,zh,airline,Gemini minimal,58,0,2,0:00-0:11,11.6,0.0,11.0
9e372d66-eda8-4969-82b2-aa396c48e4f4,zh,airline,Gemini minimal,208,0,1,00:01-00:01,1.6,1.0,1.0
aaf6c33e-6c03-4633-930c-b11202adf9b0,zh,airline,Gemini minimal,283,0,2,00:00 - 00:01,1.6,0.0,1.0
ade86035-705e-4f0d-9eac-9d9c0ccf5dc8,zh,airline,Gemini minimal,842,0,1,00:03-00:04,4.4,3.0,4.0
b4f9d042-f113-4f74-a051-14a22d552ab9,zh,airline,Gemini minimal,937,0,2,0:03-0:04,4.4,3.0,4.0
c1aaa77b-3daa-4d18-b6f1-1b90e988a542,zh,airline,Gemini minimal,168,0,3,0:08-0:10,11.0,8.0,10.0
c29e7ce3-916a-44e8-9f59-01fa570857c3,zh,airline,Gemini minimal,180,0,2,0.00-0.02,1.0,0.0,0.02
c7afa1b4-0a45-4ef1-b79f-50d4ed0df101,zh,airline,Gemini minimal,853,0,2,0:07-0:08,8.8,7.0,8.0
c7afa1b4-0a45-4ef1-b79f-50d4ed0df101,zh,airline,Gemini minimal,1312,0,3,00:00-00:01,1.6,0.0,1.0
c86ba479-5f0c-44cf-8b70-eb181a0f2e79,zh,airline,Gemini minimal,1175,0,2,00:00-00:01,1.0,0.0,1.0
c86ba479-5f0c-44cf-8b70-eb181a0f2e79,zh,airline,Gemini minimal,1311,0,2,00:00-00:01,1.2,0.0,1.0
c86ba479-5f0c-44cf-8b70-eb181a0f2e79,zh,airline,Gemini minimal,1470,0,1,00:00-00:01,1.4,0.0,1.0
e46be700-39b5-4d8f-97c6-7d396f76f83a,zh,airline,Gemini minimal,985,0,1,0.00-0.50,0.8,0.0,0.5
ecd04400-6ff8-461b-9c7d-1c71baad6a7d,zh,airline,Gemini minimal,304,0,1,0.00-0.50,1.4,0.0,0.5
eeaa3249-e077-45b4-9b1d-266a2f70d831,zh,airline,Gemini minimal,65,0,1,0:05-0:06,6.6,5.0,6.0
eeaa3249-e077-45b4-9b1d-266a2f70d831,zh,airline,Gemini minimal,415,0,1,00:02-00:04,5.0,2.0,4.0
f3f7400f-aec7-477b-9a7d-a99674e0fbf3,zh,airline,Gemini minimal,192,0,1,0.00-0.50,1.0,0.0,0.5
fb6ec8a3-c225-4e8e-8ea5-7a770fdb02df,zh,airline,Gemini minimal,856,0,1,00:00-00:01,0.8,0.0,1.0
08f3b4b6-0c48-4ebf-865e-65791acee982,zh,airline,OpenAI minimal,175,0,1,0:09-0:10,11.0,9.0,10.0
08f3b4b6-0c48-4ebf-865e-65791acee982,zh,airline,OpenAI minimal,463,1,1,0:31-0:32,32.8,31.0,32.0
0bc0f86e-a6bc-49df-8bc7-b674244302d1,zh,airline,OpenAI minimal,234,0,2,0:23-0:25,25.6,23.0,25.0
0bc0f86e-a6bc-49df-8bc7-b674244302d1,zh,airline,OpenAI minimal,514,0,2,0:01-0:02,1.8,1.0,2.0
124f4d30-3014-4050-9552-382a48049210,zh,airline,OpenAI minimal,451,0,2,00:03-00:05,5.4,3.0,5.0
13c33258-0378-4762-9143-29532164466c,zh,airline,OpenAI minimal,169,0,2,00:01-00:02,1.6,1.0,2.0
13c33258-0378-4762-9143-29532164466c,zh,airline,OpenAI minimal,478,0,2,0.00-0.01,0.8,0.0,0.01
2170f835-742c-497e-824d-2e5a370df597,zh,airline,OpenAI minimal,908,0,2,0.00-0.80,0.8,0.0,0.8
2188a6dd-03d9-4719-b906-5b9608d0748b,zh,airline,OpenAI minimal,50,0,2,0:02-0:03,3.2,2.0,3.0
2188a6dd-03d9-4719-b906-5b9608d0748b,zh,airline,OpenAI minimal,117,0,2,0:02-0:03,3.8,2.0,3.0
2188a6dd-03d9-4719-b906-5b9608d0748b,zh,airline,OpenAI minimal,242,0,3,0:03-0:11,11.8,3.0,11.0
2188a6dd-03d9-4719-b906-5b9608d0748b,zh,airline,OpenAI minimal,242,1,2,0:11-0:11,11.8,11.0,11.0
2188a6dd-03d9-4719-b906-5b9608d0748b,zh,airline,OpenAI minimal,401,0,2,0:02-0:03,3.2,2.0,3.0
2188a6dd-03d9-4719-b906-5b9608d0748b,zh,airline,OpenAI minimal,610,0,2,0:04-0:05,5.4,4.0,5.0
2188a6dd-03d9-4719-b906-5b9608d0748b,zh,airline,OpenAI minimal,730,1,1,0:08-0:09,9.8,8.0,9.0
26151dda-eb46-4b2c-bcf1-d59735c121ef,zh,airline,OpenAI minimal,410,0,2,0.00-0.80,0.6,0.0,0.8
26151dda-eb46-4b2c-bcf1-d59735c121ef,zh,airline,OpenAI minimal,414,0,2,0:03-0:04,4.6,3.0,4.0
26e230a8-0f4d-47bb-a03a-13d876741fac,zh,airline,OpenAI minimal,251,0,2,0:01-0:02,2.0,1.0,2.0
26e230a8-0f4d-47bb-a03a-13d876741fac,zh,airline,OpenAI minimal,258,0,2,0.00-0.02,0.8,0.0,0.02
2bc5e4a3-c0d6-4a34-833c-14cedb3b4734,zh,airline,OpenAI minimal,36,0,1,00:03-00:04,4.8,3.0,4.0
2bc5e4a3-c0d6-4a34-833c-14cedb3b4734,zh,airline,OpenAI minimal,1445,1,2,0:04-0:05,5.2,4.0,5.0
2e5240ba-f098-4b8a-8547-a11203c5c69f,zh,airline,OpenAI minimal,280,0,3,0:02-0:03,3.4,2.0,3.0
36cb3f4f-b208-46ca-bf80-e491c5280852,zh,airline,OpenAI minimal,101,0,2,00:20-00:21,21.6,20.0,21.0
36cb3f4f-b208-46ca-bf80-e491c5280852,zh,airline,OpenAI minimal,245,0,1,00:01-00:02,2.2,1.0,2.0
3d1d076c-730b-4cc5-b8ce-72514699360d,zh,airline,OpenAI minimal,263,0,3,0:02-0:03,3.6,2.0,3.0
3d1d076c-730b-4cc5-b8ce-72514699360d,zh,airline,OpenAI minimal,270,0,2,0:04-0:07,7.2,4.0,7.0
48338204-8700-4c20-8921-2c8944a960d4,zh,airline,OpenAI minimal,69,0,2,0.0-0.8,0.4,0.0,0.8
48338204-8700-4c20-8921-2c8944a960d4,zh,airline,OpenAI minimal,182,0,1,00:01-00:02,2.8,1.0,2.0
51df0988-242b-47e9-ac08-8a8c99eebf9a,zh,airline,OpenAI minimal,247,0,1,0:04-0:06,7.0,4.0,6.0
551e12c6-77b6-4e6c-81d3-d420242d4b97,zh,airline,OpenAI minimal,443,0,1,00:01-00:02,2.4,1.0,2.0
59b4673c-3eb8-41bf-958a-15aaf8faff5e,zh,airline,OpenAI minimal,62,0,2,0:01-0:01,2.0,1.0,1.0
59b4673c-3eb8-41bf-958a-15aaf8faff5e,zh,airline,OpenAI minimal,176,0,1,00:13-00:14,14.6,13.0,14.0
59b4673c-3eb8-41bf-958a-15aaf8faff5e,zh,airline,OpenAI minimal,410,0,2,00:01-00:02,2.4,1.0,2.0
5bbf6219-f82e-402f-851a-648c4509d353,zh,airline,OpenAI minimal,645,1,2,0:04-0:06,6.4,4.0,6.0
5bbf6219-f82e-402f-851a-648c4509d353,zh,airline,OpenAI minimal,809,0,1,00:00-00:01,0.4,0.0,1.0
5d97a8e0-2383-4f92-8bb2-084f5d117710,zh,airline,OpenAI minimal,186,0,1,0:05-0:07,7.6,5.0,7.0
63a6f024-eb74-4965-b0e6-50e060fa52e0,zh,airline,OpenAI minimal,463,0,2,0:08-0:09,9.8,8.0,9.0
695e9b24-de71-4c2d-a7eb-58d09b05ef51,zh,airline,OpenAI minimal,286,0,1,00:00-00:01,1.2,0.0,1.0
7a8f5a31-18d4-442a-ac20-74195d84fee7,zh,airline,OpenAI minimal,119,1,2,00:15-00:16,16.2,15.0,16.0
7cb3c0bb-f66c-4c69-a0e0-da02635886c0,zh,airline,OpenAI minimal,91,0,1,0:12-0:14,15.0,12.0,14.0
7cb3c0bb-f66c-4c69-a0e0-da02635886c0,zh,airline,OpenAI minimal,325,0,1,00:05-00:06,7.0,5.0,6.0
7cb3c0bb-f66c-4c69-a0e0-da02635886c0,zh,airline,OpenAI minimal,795,0,2,00:17-00:18,18.6,17.0,18.0
8477871f-f928-44e1-a411-32bba1686408,zh,airline,OpenAI minimal,649,0,1,00:09-00:10,10.6,9.0,10.0
8477871f-f928-44e1-a411-32bba1686408,zh,airline,OpenAI minimal,1453,1,3,0:21-0:24,24.8,21.0,24.0
8a96abf6-bd60-4322-a172-2765fb99aba7,zh,airline,OpenAI minimal,318,0,1,0.00-0.80,0.4,0.0,0.8
8a96abf6-bd60-4322-a172-2765fb99aba7,zh,airline,OpenAI minimal,429,0,2,00:00-00:01,1.2,0.0,1.0
8e9332cc-c814-4a47-a766-a12607ea2cd5,zh,airline,OpenAI minimal,343,1,2,00:06-00:07,7.8,6.0,7.0
96d1cce0-73ce-4e76-846b-176f3cd8f048,zh,airline,OpenAI minimal,83,0,2,0:01-0:02,2.0,1.0,2.0
96d1cce0-73ce-4e76-846b-176f3cd8f048,zh,airline,OpenAI minimal,100,0,2,0:01-0:02,2.8,1.0,2.0
96d1cce0-73ce-4e76-846b-176f3cd8f048,zh,airline,OpenAI minimal,106,0,1,00:04-00:05,5.4,4.0,5.0
96d1cce0-73ce-4e76-846b-176f3cd8f048,zh,airline,OpenAI minimal,187,0,1,0.0-0.7,0.4,0.0,0.7
96d1cce0-73ce-4e76-846b-176f3cd8f048,zh,airline,OpenAI minimal,392,0,2,0:00-0:01,1.4,0.0,1.0
a25ef141-cae4-4e83-8cb9-1626aa06475b,zh,airline,OpenAI minimal,77,0,2,0:11-0:12,13.0,11.0,12.0
a25ef141-cae4-4e83-8cb9-1626aa06475b,zh,airline,OpenAI minimal,206,0,2,0:01-0:02,2.2,1.0,2.0
a25ef141-cae4-4e83-8cb9-1626aa06475b,zh,airline,OpenAI minimal,551,0,2,0:23-0:24,24.4,23.0,24.0
a8e0e9d9-585d-484e-ac3b-633e0709ecf5,zh,airline,OpenAI minimal,505,0,3,00:01-00:15,15.2,1.0,15.0
a8e0e9d9-585d-484e-ac3b-633e0709ecf5,zh,airline,OpenAI minimal,967,0,2,0:01-0:02,1.4,1.0,2.0
abc94706-c4f4-4652-8541-ced75bce8e7d,zh,airline,OpenAI minimal,296,0,2,0.00-0.01,1.0,0.0,0.01
abc94706-c4f4-4652-8541-ced75bce8e7d,zh,airline,OpenAI minimal,535,1,2,00:03 - 00:05,5.2,3.0,5.0
abc94706-c4f4-4652-8541-ced75bce8e7d,zh,airline,OpenAI minimal,541,0,1,00:01-00:02,2.2,1.0,2.0
abc94706-c4f4-4652-8541-ced75bce8e7d,zh,airline,OpenAI minimal,669,0,1,0:03-0:04,4.4,3.0,4.0
abc94706-c4f4-4652-8541-ced75bce8e7d,zh,airline,OpenAI minimal,847,0,2,0:01-0:02,1.6,1.0,2.0
b128ce1d-82cf-44e1-a7a4-2848d4f1cb48,zh,airline,OpenAI minimal,48,0,1,00:10-00:11,11.2,10.0,11.0
be4caf85-41f6-4694-9e8b-2ce6183240b1,zh,airline,OpenAI minimal,547,0,2,0:02-0:03,3.8,2.0,3.0
be4caf85-41f6-4694-9e8b-2ce6183240b1,zh,airline,OpenAI minimal,552,0,2,0:06-0:08,9.0,6.0,8.0
c637e330-e0e5-4d65-9439-0c0d4edfb60f,zh,airline,OpenAI minimal,48,0,1,00:15-00:17,17.0,15.0,17.0
c637e330-e0e5-4d65-9439-0c0d4edfb60f,zh,airline,OpenAI minimal,316,0,2,0.0-1.0,1.2,0.0,1.0
c637e330-e0e5-4d65-9439-0c0d4edfb60f,zh,airline,OpenAI minimal,354,0,1,00:01-00:02,2.0,1.0,2.0
c691a25e-c4ef-4baa-9474-737dbd57da6c,zh,airline,OpenAI minimal,700,0,1,00:05-00:06,6.8,5.0,6.0
d135cadf-3844-48e8-be82-db3ec8ed7273,zh,airline,OpenAI minimal,253,0,2,00:02-00:03,3.4,2.0,3.0
d3b0ce97-8fe7-4364-be9c-cfa3e283170d,zh,airline,OpenAI minimal,51,0,1,0.00-0.50,1.4,0.0,0.5
d3b0ce97-8fe7-4364-be9c-cfa3e283170d,zh,airline,OpenAI minimal,51,1,2,0.50-1.50,1.4,0.5,1.5
d3b0ce97-8fe7-4364-be9c-cfa3e283170d,zh,airline,OpenAI minimal,484,0,1,00:03-00:04,4.4,3.0,4.0
ea46a8c1-eeb1-41bc-8a8a-00f92a8aee02,zh,airline,OpenAI minimal,340,0,2,0:31-0:35,35.2,31.0,35.0
ea46a8c1-eeb1-41bc-8a8a-00f92a8aee02,zh,airline,OpenAI minimal,640,0,2,00:03-00:03,3.2,3.0,3.0
ea46a8c1-eeb1-41bc-8a8a-00f92a8aee02,zh,airline,OpenAI minimal,784,0,1,0:09-0:11,11.4,9.0,11.0
ed47c959-8378-4af5-9769-37bacb5ba841,zh,airline,OpenAI minimal,477,0,2,00:01-00:02,2.2,1.0,2.0
ee120d96-32ca-4004-8f06-4ff0d3efd0c0,zh,airline,OpenAI minimal,523,0,2,0:08-0:09,10.0,8.0,9.0
ef5b0860-5b89-40be-98d6-8de5109f0122,zh,airline,OpenAI minimal,232,0,2,0:07-0:09,9.8,7.0,9.0
ff0d48c5-89bb-43d7-a38c-fea34c74055e,zh,airline,OpenAI minimal,175,0,1,0:20-0:22,23.0,20.0,22.0
0ee940d5-7b4f-418e-8670-e496c6e212a2,zh,airline,OpenAI xhigh,139,0,2,00:02-00:03,3.0,2.0,3.0
0ee940d5-7b4f-418e-8670-e496c6e212a2,zh,airline,OpenAI xhigh,801,0,1,00:00-00:05,5.8,0.0,5.0
